date,user_id,monthly_income,monthly_expense_total,savings_rate,budget_goal,financial_scenario,credit_score,debt_to_income_ratio,loan_payment,investment_amount,subscription_services,emergency_fund,transaction_count,fraud_flag,discretionary_spending,essential_spending,income_type,rent_or_mortgage,category,cash_flow_status,financial_advice_score,financial_stress_level,actual_savings,savings_goal_met,year,month,year_month,net_income
2022-04-15,1426,2018.66,3057.77,0.12,2906.5,normal,785,0.22,496.1,466.62,7,1093.09,60,0,536.28,2902.44,salary,1619.35,investments,positive,57.5,medium,0.0,0,2022,4,2022-04,-1039.11
2022-05-15,1554,4775.72,2150.95,0.34,2430.8,normal,640,0.49,485.71,806.94,2,887.34,55,0,709.98,2417.33,salary,659.29,transportation,positive,83.3,low,2624.77,1,2022,5,2022-05,2624.7700000000004
2022-06-14,1944,2356.49,2999.27,0.24,1823.12,recession,677,0.52,480.75,564.09,7,989.68,79,0,822.23,2078.36,salary,1524.33,education,neutral,39.3,high,0.0,0,2022,6,2022-06,-642.7800000000002
2022-07-14,1284,2833.68,3269.74,0.06,2883.34,inflation,648,0.43,573.89,201.44,7,1529.41,22,0,488.99,2912.98,mixed,1512.29,investments,negative,56.8,medium,0.0,0,2022,7,2022-07,-436.05999999999995
2022-08-13,1350,5685.03,1805.44,0.22,2889.77,normal,772,0.55,651.5,377.81,2,833.04,54,0,787.0,2444.94,salary,1637.76,rent,positive,44.9,low,3879.59,1,2022,8,2022-08,3879.5899999999997
2022-09-12,1726,5058.25,1650.0,0.17,2381.75,recession,612,0.15,504.12,466.06,7,1395.15,24,0,145.29,1473.88,freelance,938.98,investments,positive,6.1,high,3408.25,1,2022,9,2022-09,3408.25
2022-10-12,1733,4598.99,4585.55,0.34,2286.21,inflation,662,0.25,834.16,503.72,3,858.3,40,0,507.65,2302.62,salary,1101.72,groceries,neutral,58.7,low,13.44,0,2022,10,2022-10,13.4399999999996
2022-11-11,1014,5567.2,3655.79,0.34,2593.4,recession,614,0.23,571.05,317.69,2,1628.62,27,0,612.05,1646.79,salary,1658.45,utilities,negative,72.7,low,1911.41,0,2022,11,2022-11,1911.4099999999999
2022-12-11,1912,3316.71,3070.05,0.34,3329.33,recession,631,0.57,712.89,631.7,4,1392.2,69,0,444.09,2139.53,salary,1282.22,dining out,neutral,41.3,low,246.66,0,2022,12,2022-12,246.65999999999985
2023-01-10,1572,3404.43,3111.33,0.12,3031.91,normal,634,0.33,199.86,669.09,9,2142.45,67,0,877.83,2253.44,salary,1136.65,utilities,positive,53.0,medium,293.1,0,2023,1,2023-01,293.0999999999999
2023-02-09,1388,5959.45,2881.89,0.25,3656.96,inflation,628,0.45,496.4,126.85,6,1194.73,51,0,684.76,1717.86,freelance,965.94,rent,neutral,42.0,medium,3077.56,0,2023,2,2023-02,3077.56
2023-03-11,1353,6076.12,3879.48,0.31,2970.84,normal,732,0.22,498.1,300.9,3,1275.15,82,0,392.15,2101.56,salary,1154.83,utilities,neutral,13.0,low,2196.64,0,2023,3,2023-03,2196.64
2023-04-10,1678,3889.62,2726.12,0.3,2380.65,inflation,699,0.57,107.93,899.68,1,1287.58,32,0,583.29,1535.22,salary,1563.84,education,positive,2.0,medium,1163.5,0,2023,4,2023-04,1163.5
2023-05-10,1098,3652.61,3711.58,0.19,2367.43,normal,698,0.47,418.9,395.38,3,471.62,74,0,504.77,2014.31,salary,434.38,insurance,positive,76.8,medium,0.0,0,2023,5,2023-05,-58.9699999999998
2023-06-09,1860,4325.35,3511.59,0.34,3236.06,normal,628,0.18,547.05,845.94,6,747.19,29,0,359.72,1471.13,salary,1549.11,groceries,positive,75.2,low,813.76,0,2023,6,2023-06,813.7600000000002
2023-07-09,1015,4943.74,2702.74,0.24,2492.64,normal,697,0.36,360.77,515.63,9,922.69,56,0,376.04,2128.69,salary,1027.55,rent,positive,41.7,high,2241.0,0,2023,7,2023-07,2241.0
2023-08-08,1532,3916.11,1925.52,0.15,3150.33,normal,693,0.34,465.08,428.08,3,1225.37,41,0,345.46,1660.54,salary,1753.47,groceries,negative,29.9,medium,1990.59,0,2023,8,2023-08,1990.5900000000001
2023-09-07,1412,4883.93,3110.23,0.34,2736.36,inflation,618,0.25,476.69,270.14,3,766.57,90,0,74.97,2341.91,salary,1612.56,insurance,negative,36.5,high,1773.7,0,2023,9,2023-09,1773.7000000000003
2023-10-07,1764,3548.34,2338.92,0.32,2499.1,recession,646,0.42,335.91,83.15,2,1344.89,36,0,561.44,3068.61,salary,939.26,insurance,neutral,90.2,medium,1209.42,0,2023,10,2023-10,1209.42
2023-11-06,1246,5105.78,4312.92,0.27,2546.52,inflation,669,0.33,365.65,450.53,6,951.81,33,0,279.31,1543.7,salary,1112.81,dining out,neutral,20.2,low,792.86,0,2023,11,2023-11,792.8599999999997
2019-01-01,1979,3546.93,2565.39,0.36,3219.1,inflation,736,0.3,761.05,330.43,2,1736.01,33,0,862.19,1095.06,salary,1197.4,utilities,negative,17.3,medium,981.54,0,2019,1,2019-01,981.54
2019-01-31,1793,4808.93,4535.17,0.25,3415.1,normal,693,0.24,870.05,0.0,3,954.88,96,0,589.77,1605.36,salary,1237.53,healthcare,neutral,45.4,high,273.76,0,2019,1,2019-01,273.7600000000002
2019-03-02,1078,3924.66,4744.72,0.12,3243.02,normal,661,0.12,409.49,498.13,9,802.58,69,0,714.13,2134.82,salary,2072.27,dining out,neutral,99.4,high,0.0,0,2019,3,2019-03,-820.0600000000004
2019-04-01,1047,3259.18,3776.16,0.2,2026.98,normal,598,0.56,238.7,486.78,6,821.12,82,0,268.78,2390.31,salary,1205.0,groceries,negative,35.6,low,0.0,0,2019,4,2019-04,-516.98
2019-05-01,1950,4734.64,1664.42,0.34,2879.99,normal,600,0.39,289.86,229.96,5,1122.33,86,0,304.5,1790.37,salary,817.97,education,neutral,13.9,high,3070.22,1,2019,5,2019-05,3070.2200000000003
2019-05-31,1687,5172.46,2432.64,0.06,3207.88,normal,678,0.42,550.08,377.11,2,1326.76,92,0,689.88,3244.39,salary,470.19,dining out,positive,4.6,high,2739.82,0,2019,5,2019-05,2739.82
2019-06-30,1525,4451.08,2457.54,0.18,1814.85,inflation,696,0.38,904.33,375.81,2,802.74,78,0,707.39,2967.87,mixed,1451.58,education,negative,62.0,low,1993.54,1,2019,6,2019-06,1993.54
2019-07-30,1925,3140.71,1527.42,0.19,3237.09,normal,768,0.19,886.73,852.72,1,477.09,66,0,528.91,1697.51,salary,1056.16,groceries,positive,65.1,high,1613.29,0,2019,7,2019-07,1613.29
2019-08-29,1770,5401.29,3667.52,0.38,2057.15,normal,662,0.52,422.71,828.41,3,603.31,92,0,608.78,2964.37,freelance,976.19,dining out,positive,56.1,low,1733.77,0,2019,8,2019-08,1733.77
2019-09-28,1799,3695.13,1871.43,0.37,3777.31,inflation,692,0.47,543.62,202.39,1,83.95,85,0,358.11,3034.33,salary,985.86,education,positive,53.5,low,1823.7,0,2019,9,2019-09,1823.7
2019-10-28,1653,2040.71,3426.8,0.37,2884.88,inflation,699,0.37,822.25,466.89,3,1794.91,78,0,672.48,1746.63,freelance,1015.93,dining out,positive,71.8,low,0.0,0,2019,10,2019-10,-1386.0900000000001
2019-11-27,1962,4620.6,4344.55,0.27,2889.83,normal,682,0.48,621.87,383.99,3,1502.47,47,0,442.1,2202.72,salary,1060.05,transportation,positive,74.5,low,276.05,0,2019,11,2019-11,276.0500000000002
2019-12-27,1679,3413.85,3451.51,0.21,2516.75,normal,597,0.49,226.37,380.06,5,1683.19,64,0,206.73,1963.1,salary,1411.29,healthcare,positive,22.5,low,0.0,0,2019,12,2019-12,-37.66000000000031
2020-01-26,1633,3751.34,3193.56,0.26,3496.77,normal,658,0.57,674.61,396.18,6,1288.18,51,0,342.06,2869.83,salary,2048.44,transportation,neutral,19.8,high,557.78,0,2020,1,2020-01,557.7800000000002
2020-02-25,1959,4177.19,3911.36,0.15,3126.04,normal,634,0.2,127.77,483.9,5,867.48,42,0,748.91,2386.7,freelance,954.59,dining out,positive,0.1,high,265.83,0,2020,2,2020-02,265.8299999999995
2020-03-26,1378,5380.6,2955.18,0.29,3234.64,recession,698,0.16,720.03,541.13,1,80.85,51,0,584.92,1884.09,salary,1162.02,healthcare,positive,61.4,high,2425.42,0,2020,3,2020-03,2425.4200000000005
2020-04-25,1464,5234.63,2610.43,0.08,2292.47,normal,715,0.39,272.94,286.17,6,975.31,35,0,423.58,2285.03,salary,300.0,utilities,negative,77.3,high,2624.2,1,2020,4,2020-04,2624.2000000000003
2020-05-25,1685,4897.55,2850.16,0.2,2293.4,normal,612,0.16,619.21,456.93,7,1121.58,75,0,573.15,1888.39,salary,1303.51,rent,negative,75.9,low,2047.39,0,2020,5,2020-05,2047.3900000000003
2020-06-24,1427,3768.81,2952.26,0.09,2956.19,normal,623,0.55,556.73,285.7,1,839.22,74,0,417.54,2164.27,freelance,1304.07,utilities,positive,22.9,medium,816.55,0,2020,6,2020-06,816.5499999999997
2020-07-24,1915,5199.63,4234.56,0.17,2862.02,inflation,622,0.3,545.97,0.0,2,1503.33,57,0,561.73,3291.13,salary,367.82,transportation,neutral,8.5,low,965.07,0,2020,7,2020-07,965.0699999999997
2020-08-23,1210,2984.02,2365.1,0.35,3415.25,normal,682,0.3,368.01,897.58,5,334.28,86,0,390.63,3153.16,freelance,2041.51,education,positive,12.2,low,618.92,0,2020,8,2020-08,618.9200000000001
2020-09-22,1555,3334.71,3269.79,0.14,3136.32,normal,704,0.4,509.32,259.76,2,1736.47,80,0,509.19,2213.47,freelance,321.29,dining out,negative,69.8,low,64.92,0,2020,9,2020-09,64.92000000000007
2020-10-22,1231,4357.52,3543.86,0.28,2541.87,inflation,626,0.23,547.29,492.06,7,1179.4,42,0,578.55,1296.92,salary,1120.84,investments,positive,35.3,low,813.66,0,2020,10,2020-10,813.6600000000003
2020-11-21,1619,5002.18,3609.28,0.22,3391.53,normal,707,0.29,756.58,410.2,3,794.59,94,0,490.68,1868.48,salary,1507.74,transportation,neutral,98.7,low,1392.9,0,2020,11,2020-11,1392.9
2020-12-21,1086,4365.03,2724.51,0.29,2470.25,normal,666,0.16,463.51,310.59,5,670.92,35,0,516.07,1996.8,mixed,906.64,rent,positive,15.0,low,1640.52,0,2020,12,2020-12,1640.5199999999995
2021-01-20,1589,4640.5,2528.45,0.27,3859.5,normal,691,0.45,441.17,267.39,6,0.0,72,0,367.52,1815.42,salary,1662.16,groceries,negative,76.3,high,2112.05,0,2021,1,2021-01,2112.05
2021-02-19,1391,4663.1,797.11,0.14,3458.59,normal,686,0.42,452.01,844.07,9,1073.05,50,0,319.64,1883.1,mixed,1347.12,dining out,negative,52.3,low,3865.99,1,2021,2,2021-02,3865.9900000000002
2021-03-21,1782,3329.59,3746.8,0.16,3195.72,inflation,765,0.44,835.01,210.45,5,660.95,76,0,585.97,3205.43,salary,1156.21,healthcare,positive,19.4,high,0.0,0,2021,3,2021-03,-417.21000000000004
2021-04-20,1612,4775.53,2634.8,0.28,2831.12,normal,626,0.56,555.02,371.65,5,1588.77,36,0,814.6,1176.76,salary,869.09,investments,positive,73.7,high,2140.73,0,2021,4,2021-04,2140.7299999999996
2021-05-20,1402,4191.84,3619.19,0.31,2389.45,normal,620,0.48,541.7,151.97,8,1406.53,74,0,333.91,1731.74,salary,1013.94,insurance,neutral,37.4,low,572.65,0,2021,5,2021-05,572.6500000000001
2021-06-19,1682,2873.54,2749.08,0.21,2855.29,normal,742,0.12,509.66,959.28,4,1539.59,84,0,255.54,1943.02,salary,748.78,insurance,positive,23.8,high,124.46,0,2021,6,2021-06,124.46000000000004
2021-07-19,1198,4213.74,3367.77,0.14,3145.14,normal,692,0.37,703.99,296.75,6,430.17,66,0,625.52,3909.92,salary,1536.54,dining out,positive,83.5,low,845.97,0,2021,7,2021-07,845.9699999999998
2021-08-18,1574,4579.54,3547.0,0.3,3373.76,recession,691,0.3,831.01,244.38,3,1549.16,46,0,435.2,2027.21,salary,1346.36,groceries,positive,86.9,low,1032.54,0,2021,8,2021-08,1032.54
2021-09-17,1182,2742.34,3436.62,0.17,4121.1,normal,742,0.55,398.72,698.74,5,1623.95,77,0,196.09,1701.61,salary,2048.6,education,neutral,35.0,medium,0.0,0,2021,9,2021-09,-694.2799999999997
2021-10-17,1541,4693.72,3273.57,0.09,2088.79,normal,640,0.27,434.86,68.16,4,762.47,65,0,960.73,2233.07,freelance,538.49,transportation,positive,29.1,high,1420.15,0,2021,10,2021-10,1420.15
2021-11-16,1167,5110.47,2678.64,0.18,3426.76,normal,662,0.15,311.81,293.22,6,1620.64,37,0,688.69,2511.06,salary,2391.34,transportation,positive,94.1,medium,2431.83,0,2021,11,2021-11,2431.8300000000004
2021-12-16,1710,3582.41,1358.34,0.38,3300.92,recession,651,0.4,589.92,190.7,8,1502.46,37,0,465.46,3167.05,mixed,1508.79,healthcare,positive,56.3,low,2224.07,0,2021,12,2021-12,2224.0699999999997
2022-01-15,1109,4400.85,4773.28,0.25,3370.48,normal,713,0.18,360.82,469.26,8,780.02,21,0,185.1,2866.2,freelance,1149.27,groceries,positive,31.1,high,0.0,0,2022,1,2022-01,-372.4299999999994
2022-02-14,1538,5125.55,4817.68,0.2,2315.3,normal,755,0.38,289.45,0.0,2,1504.74,71,0,442.83,2374.19,salary,1101.75,utilities,neutral,6.7,medium,307.87,0,2022,2,2022-02,307.8699999999999
2022-03-16,1168,2909.27,3417.82,0.08,2575.31,normal,733,0.24,286.81,335.51,1,1286.96,69,0,573.28,3741.69,mixed,1283.86,healthcare,negative,14.4,high,0.0,0,2022,3,2022-03,-508.5500000000002
2022-04-15,1009,3590.68,2849.22,0.27,2152.56,normal,749,0.24,608.84,499.89,8,642.56,46,0,570.81,2325.49,salary,1239.14,investments,positive,15.4,medium,741.46,0,2022,4,2022-04,741.46
2022-05-15,1444,4332.24,2780.15,0.29,2623.59,normal,644,0.46,483.52,778.61,2,1272.99,93,0,536.34,2494.98,salary,300.0,education,positive,64.7,low,1552.09,0,2022,5,2022-05,1552.0899999999997
2022-06-14,1383,2897.67,2491.22,0.09,2609.06,recession,613,0.51,642.57,243.65,4,1913.96,33,0,403.51,1901.48,salary,1448.45,groceries,positive,39.0,low,406.45,0,2022,6,2022-06,406.4500000000003
2022-07-14,1103,3335.38,2443.64,0.32,3538.52,inflation,744,0.27,538.72,663.61,2,772.17,75,0,440.12,1681.17,salary,1621.11,dining out,negative,83.7,medium,891.74,0,2022,7,2022-07,891.7400000000002
2022-08-13,1202,3294.03,3372.6,0.27,2572.96,normal,634,0.13,122.44,340.74,5,1391.67,50,0,424.34,2605.72,salary,1346.28,healthcare,neutral,1.6,high,0.0,0,2022,8,2022-08,-78.56999999999971
2022-09-12,1153,4839.76,2516.88,0.23,3283.88,inflation,657,0.22,443.67,614.24,2,604.23,28,0,900.06,1070.96,salary,1084.68,insurance,positive,3.7,low,2322.88,0,2022,9,2022-09,2322.88
2022-10-12,1101,4910.43,3607.76,0.23,2669.79,normal,703,0.53,358.36,376.48,2,508.14,93,0,384.72,1467.39,mixed,511.58,healthcare,negative,80.2,medium,1302.67,0,2022,10,2022-10,1302.67
2022-11-11,1516,4185.69,3291.93,0.31,2665.39,inflation,636,0.3,791.34,389.57,4,959.75,78,0,372.64,3316.95,salary,1066.45,rent,neutral,4.8,low,893.76,0,2022,11,2022-11,893.7599999999998
2022-12-11,1227,3996.62,3481.53,0.25,3488.47,normal,702,0.16,601.1,370.59,9,726.06,58,0,293.25,2072.35,mixed,1201.78,groceries,positive,53.1,low,515.09,0,2022,12,2022-12,515.0899999999997
2023-01-10,1959,4965.45,2158.98,0.29,3643.43,inflation,743,0.22,424.54,632.01,3,1024.02,33,0,404.35,1720.8,salary,1513.19,education,negative,7.2,medium,2806.47,0,2023,1,2023-01,2806.47
2023-02-09,1428,3053.5,3055.04,0.29,3860.91,recession,675,0.13,865.53,938.03,2,966.04,98,0,69.57,3514.52,salary,1256.0,dining out,neutral,49.7,low,0.0,0,2023,2,2023-02,-1.5399999999999636
2023-03-11,1266,4921.78,2417.36,0.12,2767.36,recession,684,0.39,510.84,204.06,6,519.09,99,0,352.17,2599.17,salary,1894.87,rent,positive,27.6,medium,2504.42,0,2023,3,2023-03,2504.4199999999996
2023-04-10,1328,4645.98,3193.42,0.28,2995.61,normal,751,0.52,49.64,314.51,3,1305.97,55,0,523.78,2111.14,salary,1760.6,utilities,positive,90.8,low,1452.56,0,2023,4,2023-04,1452.5599999999995
2023-05-10,1025,3739.61,1449.66,0.27,3455.02,normal,707,0.51,631.62,215.01,3,1332.53,31,0,403.53,2792.54,salary,1643.73,dining out,positive,26.9,low,2289.95,0,2023,5,2023-05,2289.95
2023-06-09,1242,4842.62,3266.11,0.1,4274.44,normal,665,0.32,419.24,783.27,4,783.15,31,0,368.01,1750.69,salary,1276.29,transportation,neutral,30.7,low,1576.51,0,2023,6,2023-06,1576.5099999999998
2023-07-09,1482,4848.42,2249.99,0.35,4187.3,normal,660,0.19,209.79,818.79,6,973.52,85,0,606.61,2530.02,salary,1299.04,healthcare,positive,71.2,low,2598.43,0,2023,7,2023-07,2598.4300000000003
2023-08-08,1396,4041.81,3759.39,0.22,2618.54,inflation,726,0.2,437.52,259.78,5,1103.0,57,0,937.03,1717.98,mixed,1447.43,rent,positive,36.1,medium,282.42,0,2023,8,2023-08,282.4200000000001
2023-09-07,1990,1647.78,3034.93,0.13,3153.17,recession,667,0.29,435.35,948.11,5,481.43,43,0,925.28,2206.3,salary,1424.42,investments,neutral,63.4,low,0.0,0,2023,9,2023-09,-1387.1499999999999
2023-10-07,1171,5306.27,3696.89,0.08,3383.34,normal,699,0.58,700.74,543.37,8,808.38,29,0,977.02,2531.66,salary,1411.12,entertainment,positive,25.7,high,1609.38,0,2023,10,2023-10,1609.3800000000006
2023-11-06,1329,5344.28,2860.93,0.15,3085.08,normal,633,0.42,491.61,494.4,1,1745.29,71,0,505.87,2400.02,freelance,864.91,insurance,positive,13.0,medium,2483.35,0,2023,11,2023-11,2483.35
2019-01-01,1830,4607.04,2408.0,0.32,3268.39,normal,726,0.34,626.08,504.93,1,234.64,23,0,669.5,1434.77,salary,1220.57,dining out,positive,59.7,high,2199.04,0,2019,1,2019-01,2199.04
2019-01-31,1949,2766.05,3005.96,0.4,2759.26,normal,646,0.29,423.82,312.63,7,1420.04,47,0,601.36,2113.19,freelance,1360.71,healthcare,positive,84.4,low,0.0,0,2019,1,2019-01,-239.90999999999985
2019-03-02,1603,1109.22,4081.71,0.27,2530.93,recession,819,0.13,304.89,969.37,9,403.16,33,0,518.14,2066.86,freelance,1038.55,healthcare,positive,71.6,high,0.0,0,2019,3,2019-03,-2972.49
2019-04-01,1299,3033.43,3264.14,0.16,3004.84,inflation,682,0.37,695.7,148.08,3,912.48,28,0,390.15,2203.19,salary,910.4,education,neutral,77.4,low,0.0,0,2019,4,2019-04,-230.71000000000004
2019-05-01,1153,4882.49,3607.51,0.19,1383.52,normal,619,0.56,507.26,1226.36,3,651.69,83,0,541.66,1637.07,salary,1816.63,healthcare,positive,91.0,high,1274.98,0,2019,5,2019-05,1274.9799999999996
2019-05-31,1153,2418.33,3270.89,0.26,3282.14,recession,648,0.47,448.88,271.33,8,981.3,77,0,905.31,2731.44,mixed,1183.99,transportation,negative,64.6,high,0.0,0,2019,5,2019-05,-852.56
2019-06-30,1400,3681.75,3674.49,0.19,3213.16,normal,678,0.32,184.37,531.02,2,2319.0,91,0,632.4,2476.24,mixed,810.13,transportation,positive,84.2,low,7.26,0,2019,6,2019-06,7.260000000000218
2019-07-30,1387,4298.25,4202.56,0.28,3467.47,normal,629,0.5,294.49,498.57,8,1768.46,90,0,468.41,1058.61,salary,1291.15,rent,negative,41.1,medium,95.69,0,2019,7,2019-07,95.6899999999996
2019-08-29,1548,3536.27,2603.5,0.26,2996.39,normal,697,0.55,651.73,363.09,6,540.26,32,0,236.07,1881.39,salary,1484.19,rent,positive,79.8,medium,932.77,0,2019,8,2019-08,932.77
2019-09-28,1521,4900.43,3829.43,0.07,2610.75,normal,710,0.33,404.32,318.27,6,357.73,94,0,702.48,3137.2,salary,898.59,insurance,positive,42.2,low,1071.0,0,2019,9,2019-09,1071.0000000000005
2019-10-28,1444,4179.78,2074.66,0.34,3144.57,inflation,650,0.33,772.96,503.12,3,1086.71,57,0,581.49,1420.39,freelance,1060.51,healthcare,positive,98.4,low,2105.12,0,2019,10,2019-10,2105.12
2019-11-27,1383,3308.17,3601.86,0.31,3065.33,recession,637,0.16,410.41,183.93,1,524.91,55,0,675.62,2092.01,salary,1919.94,investments,negative,47.8,medium,0.0,0,2019,11,2019-11,-293.69000000000005
2019-12-27,1045,3655.81,3709.65,0.2,2990.21,normal,740,0.18,404.11,655.25,2,1089.33,32,0,427.1,2487.47,mixed,919.49,transportation,negative,75.8,medium,0.0,0,2019,12,2019-12,-53.840000000000146
2020-01-26,1533,4768.97,3790.59,0.36,2980.38,normal,664,0.25,107.69,489.18,9,1080.48,79,0,333.22,1456.47,salary,1543.19,insurance,positive,78.2,medium,978.38,0,2020,1,2020-01,978.3800000000001
2020-02-25,1814,3983.3,2861.59,0.19,2723.19,normal,670,0.49,99.55,914.84,2,802.59,55,0,638.14,1000.0,salary,1560.35,groceries,positive,66.6,low,1121.71,0,2020,2,2020-02,1121.71
2020-03-26,1874,4608.24,3625.17,0.06,2930.12,inflation,620,0.55,515.45,416.9,7,1164.02,48,0,51.5,1419.08,salary,1110.61,entertainment,neutral,6.6,high,983.07,0,2020,3,2020-03,983.0699999999997
2020-04-25,1947,4400.6,2105.98,0.05,2493.16,normal,728,0.31,743.62,406.5,5,747.85,73,0,535.63,2613.22,salary,1376.96,healthcare,positive,10.9,high,2294.62,0,2020,4,2020-04,2294.6200000000003
2020-05-25,1595,4161.28,2325.95,0.34,2739.99,inflation,534,0.29,374.71,558.17,3,316.39,57,0,335.98,2826.47,salary,858.22,healthcare,positive,60.2,low,1835.33,0,2020,5,2020-05,1835.33
2020-06-24,1951,4776.77,3320.25,0.28,2321.48,inflation,702,0.49,700.79,80.67,9,991.12,66,0,606.3,1000.0,freelance,1763.19,education,neutral,45.5,medium,1456.52,0,2020,6,2020-06,1456.5200000000004
2020-07-24,1448,2489.96,2501.32,0.1,3124.68,normal,684,0.23,275.86,337.93,2,162.64,93,0,249.32,2671.5,salary,1490.2,insurance,positive,81.0,medium,0.0,0,2020,7,2020-07,-11.360000000000127
2020-08-23,1450,4847.53,2112.68,0.27,3475.64,normal,599,0.27,786.34,15.05,5,855.35,26,0,319.31,2766.37,salary,956.5,rent,positive,29.8,medium,2734.85,0,2020,8,2020-08,2734.85
2020-09-22,1468,5307.88,3579.79,0.23,3232.05,normal,785,0.45,171.89,408.3,6,1042.7,21,0,575.53,2934.35,freelance,1288.24,healthcare,positive,17.4,medium,1728.09,0,2020,9,2020-09,1728.0900000000001
2020-10-22,1907,3318.71,2329.68,0.09,2790.08,recession,707,0.6,407.81,413.09,2,850.54,27,0,565.29,1521.31,salary,759.78,groceries,negative,72.6,high,989.03,0,2020,10,2020-10,989.0300000000002
2020-11-21,1504,3884.53,1533.49,0.36,2926.77,recession,617,0.3,441.12,307.95,5,1867.36,62,0,411.34,2152.77,freelance,1789.67,dining out,positive,98.0,high,2351.04,0,2020,11,2020-11,2351.04
2020-12-21,1545,5962.96,2471.79,0.26,2885.02,inflation,734,0.24,774.16,0.0,5,630.68,83,0,846.79,1731.64,salary,894.15,education,positive,71.8,high,3491.17,1,2020,12,2020-12,3491.17
2021-01-20,1953,4042.72,3485.08,0.32,2916.12,recession,708,0.15,579.36,440.4,4,710.16,84,0,511.6,2203.96,salary,1315.0,insurance,neutral,74.6,medium,557.64,0,2021,1,2021-01,557.6399999999999
2021-02-19,1707,4475.73,3712.6,0.25,3709.59,normal,712,0.33,754.26,477.1,1,1177.57,99,0,677.15,2384.39,salary,1489.97,dining out,negative,16.9,high,763.13,0,2021,2,2021-02,763.1299999999997
2021-03-21,1023,3412.32,3744.9,0.27,3278.37,recession,656,0.57,393.9,468.22,7,220.79,55,0,327.87,2762.58,mixed,1020.83,dining out,positive,73.0,high,0.0,0,2021,3,2021-03,-332.5799999999999
2021-04-20,1904,3303.22,1881.78,0.1,2168.76,normal,663,0.13,363.79,20.9,1,152.38,58,0,504.4,3227.41,salary,2052.41,healthcare,negative,37.7,low,1421.44,0,2021,4,2021-04,1421.4399999999998
2021-05-20,1222,2599.55,3789.75,0.33,3159.22,normal,661,0.54,711.83,613.68,6,1012.33,43,0,566.23,2455.42,salary,863.18,utilities,positive,17.4,low,0.0,0,2021,5,2021-05,-1190.1999999999998
2021-06-19,1220,4128.81,1695.2,0.25,3204.47,inflation,620,0.34,511.82,311.14,5,1266.15,48,0,881.72,1851.74,salary,1728.87,investments,positive,90.3,medium,2433.61,0,2021,6,2021-06,2433.6100000000006
2021-07-19,1521,3737.23,2423.81,0.11,2830.88,normal,671,0.11,327.37,545.56,3,488.43,42,0,671.32,2644.04,salary,1420.81,healthcare,positive,12.1,medium,1313.42,0,2021,7,2021-07,1313.42
2021-08-18,1821,2284.2,2988.99,0.14,3183.29,normal,668,0.53,637.64,556.43,2,973.15,97,0,700.0,1727.01,salary,1288.5,rent,neutral,26.4,high,0.0,0,2021,8,2021-08,-704.79
2021-09-17,1427,3755.48,2775.44,0.26,1836.01,recession,702,0.36,577.77,374.88,8,1457.83,51,0,544.51,2032.99,salary,1312.42,dining out,positive,57.1,medium,980.04,0,2021,9,2021-09,980.04
